,,Daunel:LFHD,,,Daunel:RFHD,,,Daunel:LBHD,,,Daunel:RBHD,,,Daunel:C7,,,Daunel:T10,,,Daunel:CLAV,,,Daunel:STRN,,,Daunel:RBAK,,,Daunel:LSHO,,,Daunel:LUPA,,,Daunel:LELB,,,Daunel:LFRM,,,Daunel:LWRA,,,Daunel:LWRB,,,Daunel:LFIN,,,Daunel:RSHO,,,Daunel:RUPA,,,Daunel:RELB,,,Daunel:RFRM,,,Daunel:RWRA,,,Daunel:RWRB,,,Daunel:RFIN,,,Daunel:LASI,,,Daunel:RASI,,,Daunel:LPSI,,,Daunel:RPSI,,,Daunel:LTHI,,,Daunel:LKNE,,,Daunel:LTIB,,,Daunel:LANK,,,Daunel:LHEE,,,Daunel:LTOE,,,Daunel:RTHI,,,Daunel:RKNE,,,Daunel:RTIB,,,Daunel:RANK,,,Daunel:RHEE,,,Daunel:RTOE,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,996.649,-1259.49,1791.97,1120.54,-1350.2,1792.22,934.464,-1381.23,1754.3,1049.19,-1448.4,1734.31,1016.08,-1473.9,1576.58,1024.84,-1535.09,1309.99,1020.9,-1309.86,1500.65,1025.8,-1266.53,1379.67,1105.6,-1529.25,1482.37,872.254,-1406.71,1549.11,756.767,-1456.97,1322.66,765.715,-1464.59,1151.61,722.818,-1394.47,1085.71,752.484,-1245.27,972.012,,,,716.416,-1235.5,888.714,1209.81,-1398.32,1551.4,1305.3,-1416.66,1329.87,1287.78,-1459.44,1168.27,,,,1266.14,-1253.14,988.891,1297.09,-1331.92,966.663,1302.12,-1244.36,883.283,883.262,-1319.59,1053.53,1199.61,-1332.67,1037.54,983.904,-1543.69,1129.74,1063.69,-1543.77,1134.73,833.821,-1351.41,791.908,837.23,-1339.62,510.944,821.806,-1371.9,362.251,820.066,-1404.11,126.749,864.669,-1496.12,120.178,835.045,-1317.58,97.3188,1207.05,-1370.53,835.928,1157.21,-1381.62,567.257,1154.51,-1405.6,397.264,1116.4,-1437.47,150.646,1081.64,-1512.9,191.335,1092.8,-1373.93,123.099
2,0,996.479,-1258.33,1791.31,1120.66,-1348.58,1792.02,934.669,-1380.42,1754.12,1049.72,-1447.23,1734.43,1016.46,-1473.41,1576.44,1025.22,-1535.2,1309.93,1021.24,-1309.46,1500.36,1026.07,-1266.18,1379.4,1105.94,-1528.86,1482.32,872.619,-1406.39,1548.9,757.14,-1456.86,1322.51,765.98,-1464.61,1151.52,722.816,-1394.79,1085.54,752.037,-1245.96,971.319,,,,715.818,-1236.55,888.023,1210.17,-1397.81,1551.21,1305.71,-1416.69,1329.7,1288.19,-1459.9,1168.26,,,,1266.89,-1254.24,988.239,1297.7,-1333.05,966.152,1302.79,-1245.79,882.535,883.738,-1319.21,1053.51,1199.63,-1331.77,1037.76,984.465,-1543.4,1129.23,1064.16,-1543.47,1134.57,834.698,-1348.2,791.71,837.863,-1335.16,511.274,822.525,-1368.89,362.951,820.774,-1403.41,127.912,865.563,-1495.73,122.307,835.696,-1317.16,97.6366,1207.16,-1370.13,835.721,1157.55,-1381.28,567.131,1154.77,-1405.41,397.156,1116.39,-1437.44,150.579,1081.72,-1512.89,191.327,1092.72,-1374.24,122.976
3,0,996.325,-1257.05,1790.64,1120.86,-1346.86,1791.83,935.096,-1379.51,1753.84,1050.32,-1445.99,1734.6,1016.88,-1472.87,1576.33,1025.64,-1534.93,1309.81,1021.56,-1309.04,1500.15,1026.33,-1265.82,1379.17,1106.36,-1528.38,1482.24,872.989,-1406.09,1548.75,757.555,-1456.84,1322.41,766.371,-1464.62,1151.48,722.901,-1395.15,1085.42,751.711,-1246.93,970.389,,,,715.15,-1237.68,887.336,1210.5,-1397.24,1551.01,1306.13,-1416.66,1329.55,1288.57,-1460.32,1168.27,,,,1267.45,-1255.33,987.393,1298.54,-1334.47,965.967,1303.52,-1247.3,881.775,884.232,-1318.75,1053.56,1200.02,-1331.63,1037.55,984.964,-1543.03,1128.76,1064.58,-1543.12,1134.42,835.426,-1345.08,791.752,838.531,-1330.44,511.642,823.264,-1365.66,363.769,821.5,-1402.64,129.233,866.364,-1494.91,124.367,836.205,-1316.71,98.1966,1207.75,-1369.67,835.72,1157.89,-1380.99,567.029,1154.97,-1405.25,397.035,1116.44,-1437.42,150.498,1081.77,-1512.89,191.291,1092.71,-1374.27,122.958
4,0,996.155,-1255.81,1790.04,1121.06,-1345.06,1791.7,935.445,-1378.67,1753.73,1050.97,-1444.77,1734.83,1017.3,-1472.36,1576.29,1026.11,-1534.59,1309.7,1021.82,-1308.5,1499.99,1026.55,-1265.4,1379,1106.79,-1527.8,1482.15,873.366,-1405.76,1548.65,758.028,-1456.86,1322.37,766.84,-1464.74,1151.55,723.058,-1395.63,1085.33,751.085,-1247.56,969.879,,,,714.469,-1238.99,886.697,1210.85,-1396.62,1550.83,1306.57,-1416.54,1329.41,1288.98,-1460.66,1168.35,,,,1268.07,-1256.43,986.601,1299.35,-1335.81,965.706,1304.22,-1249.08,881.01,884.732,-1318.25,1053.6,1200.48,-1331.56,1037.33,985.426,-1542.64,1128.35,1064.98,-1542.78,1134.29,836.217,-1341.74,791.85,839.207,-1325.4,512.217,824.034,-1362.28,364.736,822.352,-1401.77,130.728,867.246,-1493.97,126.747,836.907,-1316.19,98.7445,1208.15,-1369.29,835.659,1158.19,-1380.79,566.88,1155.19,-1405.15,396.941,1116.49,-1437.4,150.409,1082.05,-1513.43,191.328,1092.72,-1374.28,122.985
5,0,995.965,-1254.49,1789.46,1121.26,-1343.21,1791.59,935.841,-1377.79,1753.66,1051.68,-1443.42,1735.09,1017.73,-1471.77,1576.26,1026.58,-1534.11,1309.58,1022.08,-1307.9,1499.85,1026.75,-1264.95,1378.85,1107.22,-1527.22,1482.12,873.755,-1405.37,1548.6,758.557,-1456.87,1322.36,767.362,-1464.94,1151.71,723.277,-1396.22,1085.21,750.564,-1248.45,969.191,,,,713.901,-1240.4,886.059,1211.21,-1395.91,1550.7,1306.95,-1416.33,1329.3,1289.41,-1460.93,1168.45,,,,1268.47,-1257.79,985.536,1300,-1337.04,965.277,1304.96,-1250.69,880.156,885.261,-1317.76,1053.67,1200.9,-1331.46,1037.08,985.831,-1542.23,1127.98,1065.35,-1542.42,1134.19,837.115,-1338.2,792.101,839.951,-1320.17,512.872,824.91,-1358.69,365.803,823.299,-1401.01,132.494,868.52,-1492.78,128.919,837.62,-1315.6,99.4032,1208.56,-1369,835.563,1158.44,-1380.81,566.882,1155.45,-1405.06,396.798,1116.55,-1437.43,150.398,1082.08,-1513.14,191.162,1092.73,-1374.35,122.94
6,0,995.777,-1253.2,1788.98,1121.51,-1341.3,1791.53,936.221,-1376.95,1753.64,1052.41,-1442.14,1735.4,1018.19,-1471.09,1576.24,1027.06,-1533.2,1309.35,1022.26,-1307.34,1499.63,1026.95,-1264.37,1378.73,1107.6,-1526.56,1482.11,874.141,-1404.92,1548.57,759.129,-1456.91,1322.39,768.063,-1465.01,1151.68,723.595,-1396.8,1085.13,750.131,-1249.46,968.539,,,,713.198,-1241.67,885.469,1211.59,-1395.09,1550.57,1307.34,-1416.04,1329.24,1289.79,-1461.14,1168.57,,,,1269.31,-1258.62,984.812,1300.64,-1338.28,964.842,1305.79,-1252.4,879.233,885.843,-1317.24,1053.8,1201.24,-1331.31,1036.88,986.278,-1541.73,1127.64,1065.69,-1542.01,1134.09,838.165,-1334.2,792.404,840.715,-1314.7,513.596,825.849,-1354.97,367.055,824.344,-1400.12,134.455,870.129,-1491.87,131.906,838.478,-1314.96,100.242,1208.94,-1368.72,835.514,1158.84,-1380.71,566.804,1155.78,-1404.97,396.696,1116.64,-1437.47,150.303,1082.21,-1513.14,191.089,1092.78,-1374.41,122.965
7,0,995.524,-1251.91,1788.54,1121.64,-1339.44,1791.43,936.624,-1376.09,1753.65,1053.12,-1440.77,1735.71,1018.67,-1470.33,1576.28,1027.48,-1532.64,1309.29,1022.48,-1306.74,1499.48,1027.14,-1263.69,1378.6,1107.99,-1525.75,1482.1,874.512,-1404.41,1548.61,759.714,-1456.93,1322.45,768.72,-1465.27,1151.9,723.832,-1397.48,1085.19,749.691,-1250.44,967.941,,,,712.57,-1243.17,884.949,1211.96,-1394.19,1550.45,1307.74,-1415.63,1329.18,1290.19,-1461.25,1168.74,,,,1269.95,-1259.76,983.872,1301.24,-1339.49,964.368,1306.67,-1253.96,878.22,886.406,-1316.69,1054.01,1201.53,-1331.08,1036.72,986.691,-1541.26,1127.36,1066.01,-1541.56,1134.02,839.403,-1329.86,792.632,841.59,-1309.03,514.471,827.014,-1351.05,368.399,825.517,-1399.02,136.508,871.853,-1490.67,134.719,839.445,-1314.27,101.16,1209.33,-1368.45,835.427,1159.27,-1380.6,566.722,1156.14,-1404.96,396.595,1116.72,-1437.52,150.215,1082.4,-1513.18,191.059,1092.89,-1374.49,122.954
8,0,995.266,-1250.64,1788.2,1121.88,-1337.43,1791.47,936.951,-1375.28,1753.73,1053.89,-1439.34,1736,1019.14,-1469.49,1576.34,1027.82,-1532.23,1309.33,1022.74,-1305.98,1499.37,1027.31,-1262.98,1378.49,1108.44,-1524.85,1482.12,874.903,-1403.8,1548.66,760.305,-1456.95,1322.58,769.382,-1465.54,1152.18,724.145,-1398.24,1085.22,749.281,-1251.44,967.368,,,,712.013,-1244.65,884.375,1212.3,-1393.2,1550.33,1308.09,-1415.09,1329.11,1290.55,-1461.24,1168.92,,,,1270.55,-1260.92,982.753,1301.89,-1340.61,963.915,1307.53,-1255.63,877.282,886.921,-1316.13,1054.24,1201.81,-1330.75,1036.6,987.001,-1540.8,1127.19,1066.31,-1541.08,1134,840.359,-1325.85,793.205,842.548,-1303.26,515.465,828.239,-1347.14,369.95,826.9,-1397.93,138.79,873.88,-1489.35,137.834,840.435,-1313.51,102.269,1209.72,-1368.16,835.372,1159.8,-1380.55,566.681,1156.48,-1404.94,396.544,1116.89,-1437.63,150.165,1082.63,-1513.23,191.007,1093.01,-1374.56,122.95
9,0,994.935,-1249.34,1787.91,1121.95,-1335.46,1791.37,937.354,-1374.4,1753.74,1054.61,-1437.92,1736.25,1019.59,-1468.54,1576.42,1028.3,-1531.3,1309.34,1023.02,-1305.03,1499.32,1027.45,-1262.23,1378.4,1108.88,-1523.91,1482.18,875.262,-1403.14,1548.74,760.902,-1456.94,1322.75,769.988,-1465.91,1152.52,724.478,-1399.02,1085.34,748.692,-1252.58,966.961,,,,711.531,-1246.2,883.881,1212.65,-1392.06,1550.22,1308.44,-1414.45,1329.06,1290.88,-1461.16,1169.12,,,,1271.17,-1262.12,981.752,1302.64,-1341.77,963.413,1308.41,-1257.34,876.261,887.421,-1315.49,1054.5,1202.08,-1330.35,1036.5,987.255,-1540.29,1127.04,1066.53,-1540.56,1134.02,841.508,-1321.6,793.818,843.703,-1297.43,516.453,829.663,-1343.05,371.528,828.557,-1396.82,141.174,875.995,-1487.8,141.357,841.592,-1312.7,103.397,1210.1,-1367.97,835.377,1160.41,-1380.46,566.598,1156.86,-1404.96,396.463,1117.05,-1437.72,150.132,1082.79,-1513.28,190.985,1093.16,-1374.63,122.959
10,0,994.646,-1248.08,1787.67,1122.1,-1333.49,1791.37,937.727,-1373.5,1753.75,1055.33,-1436.37,1736.43,1020.05,-1467.47,1576.52,1028.7,-1530.54,1309.44,1023.25,-1304.01,1499.27,1027.52,-1261.35,1378.28,1109.3,-1522.81,1482.26,875.603,-1402.33,1548.85,761.463,-1456.88,1322.95,770.659,-1466.17,1152.84,724.862,-1399.78,1085.41,748.359,-1253.58,966.46,,,,711.205,-1247.84,883.321,1213.01,-1390.74,1550.12,1308.76,-1413.73,1329,1291.18,-1460.99,1169.32,,,,1271.91,-1263.12,980.726,1303.35,-1342.9,962.923,1309.36,-1259.1,875.238,887.899,-1314.77,1054.71,1202.37,-1329.87,1036.45,987.498,-1539.77,1126.92,1066.71,-1539.99,1134.07,842.715,-1317.43,794.717,845.079,-1291.54,517.546,831.298,-1338.97,373.191,830.682,-1395.65,143.68,878.477,-1486.14,144.707,842.828,-1311.72,104.767,1210.45,-1367.77,835.389,1160.87,-1380.49,566.539,1157.19,-1405.06,396.404,1117.23,-1437.8,150.092,1082.95,-1513.4,191.013,1093.33,-1374.69,122.975
11,0,994.253,-1246.71,1787.45,1122.28,-1331.39,1791.44,938.162,-1372.48,1753.71,1056.03,-1434.86,1736.66,1020.49,-1466.28,1576.61,1029.09,-1529.72,1309.55,1023.48,-1302.94,1499.21,1027.57,-1260.37,1378.13,1109.76,-1521.63,1482.39,875.914,-1401.46,1548.98,761.979,-1456.73,1323.16,771.287,-1466.34,1153.09,725.175,-1400.54,1085.52,748.301,-1254.77,965.803,,,,710.825,-1249.34,882.882,1213.37,-1389.38,1550.06,1309.1,-1412.89,1328.99,1291.42,-1460.71,1169.55,,,,1272.62,-1264.05,979.613,1304.07,-1343.99,962.425,1310.3,-1260.77,874.185,888.302,-1314.13,1055.1,1202.66,-1329.23,1036.42,987.687,-1539.12,1126.82,1066.84,-1539.35,1134.21,843.941,-1313.11,795.497,846.621,-1285.72,518.739,833.242,-1334.85,374.899,832.601,-1394.05,146.188,881.236,-1484.26,148.124,844.245,-1310.65,106.264,1210.55,-1367.53,835.329,1161.22,-1380.5,566.513,1157.51,-1405.15,396.35,1117.35,-1437.84,150.029,1083.04,-1513.44,191.01,1093.47,-1374.65,122.993
12,0,993.894,-1245.36,1787.33,1122.39,-1329.28,1791.49,938.509,-1371.44,1753.72,1056.75,-1433.15,1736.8,1020.97,-1465.05,1576.74,1029.41,-1529.05,1309.72,1023.65,-1301.69,1499.17,1027.64,-1259.38,1378,1110.22,-1520.35,1482.57,876.22,-1400.48,1549.08,762.425,-1456.58,1323.46,771.87,-1466.6,1153.42,725.451,-1401.24,1085.6,748.085,-1255.7,965.41,,,,710.576,-1250.9,882.375,1213.66,-1387.89,1550.04,1309.41,-1411.84,1328.96,1291.66,-1460.29,1169.81,,,,1273.37,-1264.94,978.489,1304.8,-1345.06,961.988,1311.26,-1262.42,873.167,888.638,-1313.28,1055.36,1202.85,-1328.63,1036.38,987.813,-1538.38,1126.74,1066.86,-1538.6,1134.31,845.088,-1308.86,796.279,848.326,-1280.01,519.958,835.221,-1330.73,376.668,834.926,-1392.41,148.695,884.27,-1482.27,151.356,845.7,-1309.36,108.031,1210.63,-1367.3,835.418,1161.47,-1380.5,566.501,1157.79,-1405.21,396.373,1117.53,-1437.9,150,1083.13,-1513.55,191.019,1093.63,-1374.63,122.98
13,0,993.436,-1243.91,1787.16,1122.46,-1327.07,1791.57,938.825,-1370.41,1753.83,1057.43,-1431.46,1737.02,1021.36,-1463.67,1576.9,1029.78,-1527.83,1309.82,1023.78,-1300.44,1499.15,1027.66,-1258.18,1377.94,1110.59,-1518.99,1482.74,876.523,-1399.38,1549.19,762.889,-1456.34,1323.78,772.474,-1466.91,1153.66,725.72,-1401.9,1085.74,747.961,-1256.77,964.919,,,,710.441,-1252.41,881.887,1213.95,-1386.28,1549.98,1309.64,-1410.7,1328.95,1291.84,-1459.75,1170.12,,,,1274.12,-1265.79,977.412,1305.55,-1346.02,961.564,1312.24,-1264.12,872.084,888.978,-1312.28,1055.66,1203.16,-1327.85,1036.41,987.855,-1537.59,1126.66,1066.81,-1537.71,1134.39,846.453,-1304.8,797.103,850.206,-1274.35,521.143,837.526,-1326.58,378.39,837.57,-1390.59,151.168,887.502,-1479.88,154.327,847.449,-1307.79,109.968,1210.79,-1367.03,835.429,1161.65,-1380.57,566.498,1157.93,-1405.34,396.411,1117.64,-1437.98,150.003,1083.22,-1513.63,191.052,1093.78,-1374.73,123.071
14,0,992.933,-1242.35,1787.07,1122.47,-1324.67,1791.58,939.189,-1369.28,1753.89,1058.17,-1429.54,1737.21,1021.72,-1462.23,1577.1,1030.05,-1526.72,1309.99,1023.93,-1299.04,1499.14,1027.71,-1257.01,1377.88,1111,-1517.56,1482.97,876.813,-1398.21,1549.34,763.315,-1456.02,1324.13,772.928,-1467.05,1154.05,725.995,-1402.49,1085.85,747.903,-1257.9,964.454,,,,710.404,-1254,881.437,1214.23,-1384.61,1550,1309.84,-1409.53,1328.93,1291.99,-1459.03,1170.44,,,,1274.83,-1266.48,976.359,1306.24,-1346.94,961.091,1313.17,-1265.63,871.022,889.403,-1311.13,1056.07,1203.45,-1326.98,1036.42,987.848,-1536.56,1126.64,1066.72,-1536.81,1134.49,847.583,-1300.16,797.748,852.243,-1268.77,522.381,839.89,-1322.29,380.069,840.28,-1388.1,153.527,890.942,-1477.16,157.121,849.491,-1305.55,111.971,1210.88,-1366.68,835.354,1161.76,-1380.67,566.563,1158.03,-1405.48,396.47,1117.74,-1438.06,150.015,1083.3,-1513.7,191.047,1093.88,-1374.76,123.11
15,0,992.39,-1240.75,1786.98,1122.46,-1322.15,1791.68,939.53,-1368.11,1754.04,1058.98,-1427.69,1737.51,1022.09,-1460.67,1577.32,1030.34,-1525.5,1310.2,1024.15,-1297.59,1499.23,1027.64,-1255.77,1377.84,1111.38,-1516,1483.21,877.055,-1396.99,1549.52,763.672,-1455.68,1324.48,773.401,-1467.14,1154.42,726.286,-1403.07,1086.03,747.86,-1258.86,964.042,,,,710.343,-1255.4,880.92,1214.45,-1382.8,1550.04,1309.97,-1408.13,1328.93,1292.09,-1458.31,1170.76,,,,1275.56,-1267.09,975.245,1306.89,-1347.73,960.634,1314.07,-1267.25,869.937,889.701,-1309.9,1056.42,1203.6,-1326.28,1036.3,987.731,-1535.36,1126.71,1066.54,-1535.75,1134.65,848.833,-1296,798.633,854.334,-1263.39,523.694,842.383,-1318.02,381.772,843.275,-1385.24,155.789,894.445,-1473.74,159.492,851.938,-1302.76,114.082,1210.91,-1366.32,835.315,1161.75,-1380.78,566.602,1158.06,-1405.68,396.559,1117.81,-1438.13,150.054,1083.27,-1513.8,191.048,1093.96,-1374.8,123.133
16,0,991.767,-1239.01,1786.97,1122.48,-1319.44,1791.83,939.857,-1366.82,1754.25,1059.72,-1425.5,1737.81,1022.4,-1459.02,1577.59,1030.59,-1524.16,1310.43,1024.2,-1295.98,1499.28,1027.6,-1254.35,1377.78,1111.73,-1514.3,1483.51,877.283,-1395.67,1549.71,763.998,-1455.23,1324.9,773.751,-1467.42,1155.03,726.591,-1403.55,1086.2,747.886,-1259.93,963.648,,,,710.323,-1256.88,880.489,1214.7,-1380.93,1550.14,1310.14,-1406.64,1329.02,1292.15,-1457.29,1171.14,,,,1276.26,-1267.54,974.208,1307.62,-1348.45,960.387,1315,-1268.63,868.887,889.617,-1308.18,1056.87,1203.67,-1325.45,1036.18,987.59,-1534.11,1126.84,1066.31,-1534.51,1134.8,850.483,-1291.74,799.412,856.471,-1258.17,524.984,845.019,-1313.51,383.305,846.396,-1381.6,157.606,897.924,-1469.97,161.59,854.824,-1299.21,115.924,1210.9,-1366,835.321,1161.61,-1380.93,566.653,1158.03,-1406.04,396.704,1117.86,-1438.25,150.088,1083.21,-1513.92,191.09,1094.06,-1374.87,123.204
17,0,991.098,-1237.19,1786.96,1122.36,-1316.58,1791.92,940.197,-1365.42,1754.48,1060.46,-1423.28,1738.21,1022.76,-1457.29,1577.85,1030.78,-1522.66,1310.7,1024.28,-1294.38,1499.35,1027.55,-1252.88,1377.84,1112.08,-1512.57,1483.83,877.47,-1394.22,1550.02,764.305,-1454.7,1325.39,774.037,-1467.49,1155.68,726.902,-1404.02,1086.49,747.925,-1260.91,963.194,,,,710.415,-1258.41,880.062,1214.9,-1378.9,1550.24,1310.23,-1404.93,1329.09,1292.24,-1456.17,1171.57,,,,1276.93,-1267.81,973.14,1308.29,-1349.02,960.066,1315.93,-1269.98,867.962,890.136,-1306.76,1057.36,1203.75,-1324.57,1036.11,987.361,-1532.6,1126.97,1066.11,-1533.27,1135.06,851.791,-1287.91,800.201,858.564,-1252.88,526.203,847.619,-1308.61,384.523,849.681,-1377.17,159.128,901.136,-1465.46,163.035,858.184,-1294.73,117.53,1210.9,-1365.65,835.309,1161.48,-1381.1,566.723,1158.09,-1406.31,396.831,1117.93,-1438.35,150.165,1083.05,-1514.08,191.13,1094.22,-1374.97,123.298
18,0,990.347,-1235.24,1786.97,1122.22,-1313.58,1792.12,940.447,-1363.9,1754.77,1061.16,-1420.85,1738.64,1023.1,-1455.39,1578.19,1030.9,-1521.17,1311.01,1024.34,-1292.5,1499.55,1027.52,-1251.24,1377.99,1112.36,-1510.76,1484.21,877.672,-1392.68,1550.3,764.643,-1454.12,1325.94,774.463,-1467.5,1156.28,727.237,-1404.45,1086.77,747.967,-1261.81,962.848,,,,710.4,-1259.79,879.703,1215.04,-1376.84,1550.45,1310.32,-1403.2,1329.25,1292.26,-1454.89,1172,,,,1277.53,-1268.13,972.103,1308.92,-1349.47,959.765,1317.01,-1271.15,867.144,890.31,-1304.97,1057.92,1203.8,-1323.7,1035.96,987.079,-1531.05,1127.27,1065.8,-1531.85,1135.31,852.997,-1284.18,800.923,860.66,-1247.71,527.229,850.209,-1303.49,385.594,853.101,-1371.94,160.287,904.338,-1460.3,164.236,862.158,-1289.54,118.819,1210.91,-1365.31,835.282,1161.36,-1381.25,566.794,1158.21,-1406.42,396.917,1118.01,-1438.48,150.244,1082.92,-1514.24,191.203,1094.39,-1375.07,123.337
19,0,989.477,-1233.13,1787.02,1122.04,-1310.41,1792.32,940.675,-1362.29,1755.08,1061.89,-1418.4,1739.09,1023.31,-1453.45,1578.55,1031.07,-1519.49,1311.36,1024.37,-1290.67,1499.76,1027.38,-1249.46,1378.06,1112.58,-1508.75,1484.56,877.833,-1391.06,1550.6,764.947,-1453.44,1326.49,775.016,-1467.44,1156.84,727.539,-1404.86,1087.12,747.978,-1262.73,962.515,,,,710.396,-1260.96,879.428,1215.19,-1374.64,1550.65,1310.35,-1401.36,1329.41,1292.2,-1453.53,1172.47,,,,1278.03,-1268.59,971.14,1309.5,-1349.84,959.526,1317.92,-1272.23,866.349,890.534,-1303.03,1058.49,1203.85,-1322.84,1035.86,986.739,-1529.32,1127.65,1065.41,-1530.35,1135.63,854.057,-1280.6,801.772,862.695,-1242.59,528.273,852.86,-1297.94,386.357,856.677,-1365.94,160.881,907.363,-1454.78,165.057,866.513,-1283.43,119.831,1210.87,-1365,835.275,1161.38,-1381.37,566.888,1158.28,-1406.6,397.039,1118.08,-1438.57,150.323,1082.61,-1514.25,191.306,1094.56,-1375.19,123.428
20,0,988.733,-1230.96,1786.94,1121.74,-1307.19,1792.49,940.837,-1360.59,1755.36,1062.45,-1415.68,1739.55,1023.55,-1451.39,1578.91,1031.26,-1517.41,1311.69,1024.28,-1288.65,1499.93,1027.26,-1247.59,1378.21,1112.87,-1506.67,1484.94,877.992,-1389.3,1550.95,765.34,-1452.67,1327.03,775.334,-1467.36,1157.63,727.865,-1405.17,1087.46,748.01,-1263.58,962.227,,,,710.433,-1262.24,879.061,1215.33,-1372.37,1550.93,1310.36,-1399.33,1329.58,1292.14,-1452.06,1173.06,,,,1278.65,-1268.49,970.33,1310.08,-1349.99,959.434,1318.86,-1273.09,865.631,890.876,-1301.13,1059.05,1203.77,-1321.97,1035.67,986.323,-1527.59,1128.09,1065.06,-1528.75,1136.02,855.101,-1276.91,802.532,864.792,-1237.43,529.177,855.448,-1292.11,386.893,860.463,-1359.13,161.191,910.393,-1448.34,165.125,871.434,-1276.42,120.521,1210.84,-1364.62,835.248,1161.37,-1381.55,566.982,1158.4,-1406.78,397.148,1118.18,-1438.71,150.363,1082.53,-1514.32,191.324,1094.72,-1375.35,123.464
21,0,987.799,-1228.69,1786.97,1121.41,-1303.83,1792.81,940.955,-1358.79,1755.62,1063.11,-1412.91,1739.96,1023.76,-1449.16,1579.33,1031.4,-1515.43,1312.08,1023.9,-1286.51,1500.11,1027.26,-1245.57,1378.46,1113.11,-1504.43,1485.3,878.1,-1387.35,1551.27,765.699,-1451.82,1327.65,775.909,-1467.07,1158.28,728.186,-1405.46,1087.83,747.984,-1264.45,961.907,,,,710.497,-1263.57,878.671,1215.43,-1369.86,1551.15,1310.39,-1397.39,1329.91,1292.06,-1450.46,1173.62,,,,1279.24,-1268.54,969.519,1310.64,-1349.98,959.369,1319.79,-1273.85,865.061,891.188,-1299.17,1059.64,1203.69,-1321.05,1035.46,985.845,-1525.76,1128.66,1064.66,-1527.11,1136.43,856.101,-1273.17,803.23,866.8,-1232.28,529.97,858.159,-1285.83,387.154,864.253,-1351.36,161.039,913.299,-1441.31,165.009,876.628,-1268.67,120.909,1210.81,-1364.28,835.254,1161.4,-1381.57,567.025,1158.49,-1406.94,397.249,1118.3,-1438.87,150.408,1082.54,-1514.44,191.382,1094.97,-1375.39,123.523
22,0,986.787,-1226.36,1786.99,1121.01,-1300.41,1793.07,941.04,-1356.88,1755.86,1063.61,-1410.04,1740.39,1023.94,-1446.78,1579.68,1031.51,-1513.33,1312.47,1023.85,-1284.34,1500.21,1027.2,-1243.5,1378.48,1113.34,-1502.02,1485.77,878.174,-1385.23,1551.6,766.058,-1450.88,1328.23,776.61,-1466.78,1158.84,728.526,-1405.63,1088.17,748.031,-1265.08,961.614,,,,710.593,-1264.77,878.366,1215.49,-1367.35,1551.45,1310.39,-1395.1,1330.11,1292,-1448.73,1174.22,,,,1279.78,-1268.18,968.876,1311.16,-1349.79,959.348,1320.59,-1274.31,864.405,891.476,-1297.08,1060.16,1203.6,-1320.12,1035.37,985.357,-1523.8,1129.18,1064.22,-1525.38,1136.87,856.966,-1270.31,804.03,868.807,-1226.99,530.575,860.74,-1279.22,387.067,868.376,-1342.9,160.456,915.95,-1433.23,164.148,882.184,-1260.06,121.075,1210.79,-1363.88,835.324,1161.43,-1381.53,567.056,1158.62,-1407.04,397.357,1118.41,-1438.97,150.474,1082.5,-1514.47,191.448,1095.26,-1375.54,123.648
