,,Daunel:LFHD,,,Daunel:RFHD,,,Daunel:LBHD,,,Daunel:RBHD,,,Daunel:C7,,,Daunel:T10,,,Daunel:CLAV,,,Daunel:STRN,,,Daunel:RBAK,,,Daunel:LSHO,,,Daunel:LUPA,,,Daunel:LELB,,,Daunel:LFRM,,,Daunel:LWRA,,,Daunel:LWRB,,,Daunel:LFIN,,,Daunel:RSHO,,,Daunel:RUPA,,,Daunel:RELB,,,Daunel:RFRM,,,Daunel:RWRA,,,Daunel:RWRB,,,Daunel:RFIN,,,Daunel:LASI,,,Daunel:RASI,,,Daunel:LPSI,,,Daunel:RPSI,,,Daunel:LTHI,,,Daunel:LKNE,,,Daunel:LTIB,,,Daunel:LANK,,,Daunel:LHEE,,,Daunel:LTOE,,,Daunel:RTHI,,,Daunel:RKNE,,,Daunel:RTIB,,,Daunel:RANK,,,Daunel:RHEE,,,Daunel:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
609,0,-903.93,-16.6815,1703.48,-1056.06,-2.41361,1721.04,-917.514,119.852,1666.55,-1051.94,118.455,1661.53,-987.43,172.074,1500.08,-997.4,245.294,1233.76,-995.882,9.51709,1420.85,-999.835,-28.4275,1297.25,-1070.09,233.737,1409.7,-845.951,103.365,1476.01,-723.813,135.05,1246.57,-731.757,122.19,1069.52,-710.623,28.333,1021.13,-777.633,-136.643,956.307,-736.869,-78.2376,931.346,-754.66,-173.418,876.468,-1180.75,102.576,1473.37,-1272.32,169.976,1264.12,-1245.64,243.631,1119.7,,,,-1264.12,123.511,875.742,-1283.53,206.115,888.421,-1303.96,161.06,778.485,-844.838,55.1534,969.943,-1161.46,40.2576,960.046,-966.967,266.631,1057.86,-1045.04,262.132,1052.49,-835.105,140.231,711.091,-872.005,176.092,427.097,-876.917,205.975,275.267,-908.852,240.171,43.6729,-942.092,336.763,39.372,-939.964,156.076,22.6452,-1186.11,9.4143,767.691,-1138.66,-77.8999,514.306,-1140.11,-74.4071,344.934,-1105.49,-63.5716,91.8868,-1067.05,15.5881,133.503,-1080.7,-126.844,60.3402
610,0,-905.06,-26.3802,1702.52,-1057.25,-12.1662,1719.89,-918.718,110.132,1665.32,-1053.13,108.622,1660.14,-988.405,161.944,1498.97,-997.937,235.064,1232.65,-996.506,-0.740684,1419.68,-1000.25,-38.5827,1296,-1070.8,223.448,1408.33,-846.781,93.3182,1475.14,-724.248,125.267,1245.97,-731.681,112.536,1069.01,-710.42,18.5186,1020.65,-777.421,-146.506,955.987,-736.575,-88.2219,931.032,-754.396,-183.396,876.12,-1181.51,92.4177,1471.64,-1272.56,160.476,1262.62,-1245.39,234.512,1118.52,,,,-1263.81,115.173,874.091,-1283.02,197.755,886.949,-1303.52,153.103,776.893,-844.565,45.6898,968.621,-1161.34,29.3443,958.301,-967.57,256.391,1057.18,-1045.68,251.744,1051.57,-834.964,132.769,710.243,-871.932,171.298,426.711,-876.804,202.696,275.085,-908.845,239.627,43.8704,-942.055,336.159,40.4205,-939.905,156.075,22.8396,-1185.3,0.209214,765.239,-1136.31,-86.1533,511.662,-1139.31,-91.2519,342.734,-1107,-95.8045,89.3911,-1068.8,-13.2486,126.117,-1081.53,-159.585,60.6215
611,0,-906.237,-36.0028,1701.46,-1058.48,-21.9774,1718.56,-919.979,100.419,1664.03,-1054.41,98.7303,1658.65,-989.368,151.697,1497.74,-998.486,224.645,1231.46,-997.217,-10.8172,1418.28,-1000.65,-48.8307,1294.66,-1071.56,213.133,1406.87,-847.686,83.2184,1474.12,-724.772,115.617,1245.29,-731.583,102.912,1068.35,-710.234,8.86797,1020.04,-777.174,-156.074,955.178,-736.19,-97.9142,930.319,-753.925,-192.811,875.337,-1182.3,82.1585,1469.94,-1272.85,150.734,1261.02,-1245.24,225.099,1117.14,,,,-1263.59,106.466,872.322,-1282.58,189.032,885.452,-1302.95,144.748,775.183,-844.096,36.3,967.306,-1161.25,18.3392,956.302,-968.151,246.01,1056.32,-1046.32,241.207,1050.53,-834.883,125.2,709.376,-871.891,166.104,426.141,-876.654,199.624,274.628,-908.761,239.114,44.1611,-942.019,335.528,41.642,-939.819,155.881,22.8435,-1184.49,-8.87043,762.529,-1134.15,-94.1763,508.72,-1138.38,-107.324,340.823,-1107.81,-125.873,87.6608,-1070.93,-41.1895,119.902,-1081.86,-191.128,62.5729
612,0,-907.515,-45.8172,1700.39,-1059.76,-31.878,1717.21,-921.315,90.5445,1662.64,-1055.72,88.6834,1657.03,-990.354,141.376,1496.42,-999.107,214.256,1230.19,-997.991,-21.214,1416.92,-1001.02,-59.0294,1293.19,-1072.35,202.695,1405.36,-848.571,73.0303,1473.08,-725.221,105.746,1244.56,-731.596,93.3504,1067.61,-710.252,-0.600742,1019.36,-776.859,-165.406,953.871,-735.755,-107.199,929.164,-753.357,-202.036,874.073,-1183.12,71.8233,1468.09,-1273.19,140.849,1259.27,-1245.2,215.479,1115.6,,,,-1263.38,97.336,870.561,-1282.21,179.897,883.756,-1302.37,135.968,773.324,-843.794,26.7417,966.059,-1161.12,7.2268,954.052,-968.776,235.714,1055.39,-1047.05,230.697,1049.41,-834.624,117.449,708.524,-871.779,160.783,425.676,-876.613,195.886,274.673,-908.625,238.578,44.5089,-942.059,334.882,42.9331,-939.705,155.652,22.8576,-1183.76,-17.8284,759.622,-1132.3,-102.08,505.701,-1137.6,-122.698,339.303,-1108.26,-154.758,87.3212,-1072.72,-68.3606,115.119,-1081.68,-221.501,65.848
613,0,-908.813,-55.6571,1699.22,-1061.09,-41.8178,1715.73,-922.711,80.602,1661.15,-1057.13,78.6373,1655.34,-991.371,131.019,1495.02,-999.725,203.742,1228.8,-998.701,-31.5694,1415.41,-1001.43,-69.3623,1291.65,-1073.24,192.247,1403.83,-849.532,62.7247,1472.01,-725.695,95.8139,1243.77,-731.729,83.9884,1066.88,-709.994,-9.72323,1018.21,-776.429,-174.413,952.06,-735.324,-116.199,927.691,-752.703,-210.804,872.264,-1184.08,61.2143,1466.25,-1273.51,130.681,1257.34,-1245.27,205.642,1113.9,,,,-1263.34,87.7159,868.735,-1281.91,170.341,881.906,-1302.07,126.491,771.414,-843.308,17.0198,964.698,-1160.99,-4.06908,951.687,-969.475,225.117,1054.23,-1047.75,220.057,1048.12,-834.391,109.457,707.611,-871.722,155.056,424.97,-876.518,192.291,274.52,-908.455,237.961,44.9314,-941.911,334.146,44.4974,-939.594,155.393,22.8656,-1183.05,-26.8255,756.659,-1130.87,-110,502.907,-1136.91,-137.247,338.211,-1108.51,-182.085,88.1995,-1074.17,-93.9013,111.304,-1081.52,-249.387,69.2196
614,0,-910.164,-65.5495,1698.03,-1062.49,-51.8789,1714.27,-924.166,70.6188,1659.63,-1058.54,68.433,1653.59,-992.491,120.499,1493.64,-1000.4,193.232,1227.45,-999.434,-41.9748,1413.86,-1001.8,-79.7838,1290.07,-1074.21,181.718,1402.17,-850.455,52.4308,1470.86,-726.237,86.0184,1242.91,-731.921,74.5947,1066.03,-709.89,-18.8523,1017.03,-775.924,-183.21,949.744,-734.822,-124.728,925.768,-751.969,-219.07,869.823,-1185.06,50.518,1464.26,-1274.1,120.541,1255.46,-1245.37,195.554,1112.05,,,,-1263.32,77.784,866.739,-1281.7,160.441,880.012,-1301.75,116.636,769.462,-843.001,7.20128,963.376,-1160.8,-15.4552,949.222,-970.19,214.625,1053.05,-1048.52,209.247,1046.75,-834.254,101.288,706.629,-871.635,149.078,424.322,-876.059,188.196,274.384,-908.281,237.322,45.4552,-941.673,333.285,46.0365,-939.409,155.196,22.8551,-1182.37,-36.0152,753.676,-1129.97,-118.141,500.359,-1136.41,-150.879,337.279,-1108.25,-207.294,89.3139,-1074.96,-117.985,108.829,-1080.66,-275.629,73.2686
615,0,-911.502,-75.5039,1696.87,-1063.92,-62.0884,1712.79,-925.657,60.5059,1658.13,-1060.04,58.1597,1651.84,-993.628,109.865,1492.23,-1001.16,182.669,1226.05,-1000.2,-52.5062,1412.3,-1002.17,-90.2763,1288.46,-1075.2,171.108,1400.5,-851.388,42.0123,1469.65,-726.857,76.2089,1241.99,-732.133,65.17,1065.08,-709.811,-27.693,1015.62,-775.356,-191.749,947.097,-734.306,-132.978,923.727,-750.939,-227.055,867.016,-1186.06,39.7909,1462.23,-1274.61,110.061,1253.34,-1245.57,185.209,1109.99,,,,-1263.36,67.3905,864.755,-1281.59,150.102,877.924,-1301.46,106.339,767.264,-842.835,-2.89553,962.011,-1160.54,-26.9108,946.715,-970.977,204.043,1051.79,-1049.33,198.477,1045.37,-834.179,92.8694,705.605,-871.565,142.855,423.658,-876.05,184.109,274.244,-908.078,236.677,46.0153,-941.357,332.453,47.8473,-939.173,154.896,22.8774,-1181.73,-45.4468,750.898,-1129.13,-126.216,497.745,-1135.91,-163.393,336.396,-1107.69,-229.865,90.808,-1074.45,-140.314,107.088,-1079.89,-299.043,77.0309
616,0,-912.973,-85.6251,1695.68,-1065.4,-72.3965,1711.25,-927.264,50.3623,1656.66,-1061.59,47.6869,1650.09,-994.852,99.1594,1490.77,-1002.04,172.053,1224.59,-1000.98,-63.1743,1410.76,-1002.55,-100.885,1286.82,-1076.29,160.43,1398.81,-852.384,31.5947,1468.39,-727.386,66.2577,1241,-732.499,55.9756,1064.22,-709.766,-36.4871,1014.06,-774.693,-200.049,943.989,-733.708,-140.948,921.229,-749.925,-234.614,863.737,-1187.18,28.9013,1460.2,-1275.21,99.484,1251.18,-1245.88,174.498,1107.84,,,,-1263.44,56.5698,862.728,-1281.51,139.3,875.713,-1301.32,95.5402,765.101,-842.594,-12.8489,960.591,-1160.21,-38.4564,944.512,-971.839,193.374,1050.45,-1050.24,187.48,1043.92,-834.006,84.1356,704.499,-871.498,136.288,423.022,-875.758,179.786,274.188,-907.714,235.936,46.6965,-940.971,331.504,49.7706,-938.88,154.571,22.9095,-1180.94,-55.3944,748.418,-1128.37,-134.416,495.329,-1135.34,-174.992,335.339,-1106.82,-250.44,92.1764,-1073.32,-160.725,106.107,-1078.83,-319.903,80.2852
617,0,-914.366,-95.772,1694.53,-1066.9,-82.8672,1709.71,-928.831,40.0272,1655.3,-1063.22,37.1528,1648.44,-996.046,88.4408,1489.37,-1002.88,161.346,1223.2,-1001.77,-73.798,1409.19,-1002.87,-111.568,1285.26,-1077.44,149.672,1397.1,-853.383,21.0848,1467.22,-728.111,56.3694,1240.1,-732.819,46.8029,1063.39,-709.67,-45.117,1012.53,-773.971,-208.061,940.594,-733.053,-148.612,918.528,-748.711,-241.895,860.217,-1188.22,17.9978,1458.13,-1275.81,88.6621,1248.98,-1246.25,163.641,1105.57,,,,-1263.52,45.4397,860.584,-1281.54,128.293,873.405,-1301.24,84.2947,762.904,-842.199,-22.7367,959.216,-1159.84,-50.068,942.542,-972.705,182.656,1049.17,-1051.1,176.536,1042.59,-833.954,75.2777,703.482,-871.551,129.352,422.277,-875.531,175.143,274.149,-907.419,235.151,47.4902,-940.598,330.478,52.1042,-938.571,154.283,22.9548,-1180.03,-65.8858,746.308,-1127.89,-143.138,493.032,-1134.5,-186.053,334.163,-1105.37,-268.16,93.0494,-1071.3,-178.562,105.28,-1077.42,-337.907,82.587
618,0,-915.896,-106.155,1693.41,-1068.47,-93.3665,1708.26,-930.565,29.5742,1653.86,-1064.82,26.5392,1646.78,-997.306,77.6253,1487.96,-1003.77,150.616,1221.82,-1002.62,-84.6488,1407.76,-1003.25,-122.465,1283.82,-1078.61,138.847,1395.42,-854.38,10.52,1466.01,-728.87,46.4517,1239.18,-733.4,37.6582,1062.75,-709.61,-53.4821,1010.98,-773.334,-215.634,936.765,-732.237,-156.108,915.68,-747.344,-248.629,856.124,-1189.32,7.07274,1456.01,-1276.59,77.5473,1246.77,-1246.73,152.37,1103.29,,,,-1263.66,33.84,858.361,-1281.65,116.622,871.107,-1301.25,72.5452,760.638,-841.961,-32.8781,957.797,-1159.52,-61.7562,940.911,-973.543,171.851,1047.81,-1051.96,165.618,1041.31,-833.958,66.011,702.449,-871.52,121.948,421.595,-875.362,170.2,274.256,-906.964,234.03,48.5525,-940.11,329.343,54.6494,-938.322,153.73,23.1349,-1178.97,-76.7529,744.233,-1127.18,-152.482,491.103,-1133.45,-196.933,332.739,-1103.57,-282.863,92.9234,-1068.8,-193.392,104.235,-1075.75,-352.827,83.7178
619,0,-917.362,-116.505,1692.3,-1070.01,-104.013,1706.86,-932.204,19.147,1652.55,-1066.44,15.805,1645.19,-998.628,66.7694,1486.5,-1004.64,139.635,1220.44,-1003.42,-95.5228,1406.37,-1003.64,-133.491,1282.48,-1079.83,127.867,1393.73,-855.446,-0.09472,1464.93,-729.722,36.4716,1238.26,-734.019,28.479,1062.04,-709.605,-61.7302,1009.38,-772.39,-223.041,932.649,-731.327,-163.118,912.661,-745.885,-254.932,851.8,-1190.51,-3.99336,1454.02,-1277.31,66.2833,1244.43,-1247.36,140.849,1100.89,,,,-1263.82,21.8363,856.312,-1281.84,104.699,868.741,-1301.3,60.2873,758.392,-842.1,-43.3375,956.492,-1159.16,-73.497,939.653,-974.32,160.879,1046.52,-1052.75,154.336,1039.9,-834.01,56.5872,701.335,-871.573,114.128,420.861,-875.213,164.886,274.405,-906.621,233.053,49.749,-939.676,328.055,57.4418,-938.128,153.057,23.5156,-1177.76,-88.5167,743.19,-1126.33,-162.827,489.631,-1132.27,-207.659,331.222,-1101.68,-294.648,91.805,-1066.1,-205.335,102.821,-1073.95,-364.499,83.0668
620,0,-918.888,-126.983,1691.27,-1071.57,-114.739,1705.53,-933.859,8.64163,1651.37,-1068.1,5.00001,1643.74,-1000.02,55.8297,1485.32,-1005.52,128.699,1219.11,-1004.3,-106.46,1405.12,-1004.07,-144.651,1281.28,-1081.15,116.816,1392.15,-856.603,-10.7268,1463.9,-730.574,26.5358,1237.5,-734.659,19.4129,1061.52,-709.593,-69.9165,1007.8,-771.421,-230.179,928.336,-730.159,-169.786,909.561,-744.216,-260.757,847.206,-1191.75,-15.2557,1452.02,-1278.07,54.6532,1242.09,-1247.98,129.034,1098.48,,,,-1263.99,9.43741,854.199,-1282.15,92.3199,866.403,-1301.4,47.5796,756.197,-841.834,-53.8258,955.206,-1158.8,-85.2659,938.693,-975.08,149.974,1045.24,-1053.5,143.193,1038.67,-834.036,46.8677,700.197,-871.555,106.078,420.182,-875.275,159.734,274.671,-906.382,231.997,51.2293,-939.204,326.472,60.4517,-937.894,152.312,23.7984,-1176.76,-100.711,742.294,-1125.4,-174.295,488.644,-1130.88,-218.268,329.578,-1099.7,-303.534,89.7904,-1063.4,-214.081,101.285,-1071.95,-373.393,80.7268
621,0,-920.406,-137.577,1690.34,-1073.18,-125.603,1704.37,-935.633,-2.0332,1650.2,-1069.87,-5.88126,1642.41,-1001.41,44.7759,1484.05,-1006.35,117.603,1217.95,-1005.21,-117.536,1404.06,-1004.52,-155.854,1280.23,-1082.51,105.703,1390.56,-857.766,-21.4667,1463.01,-731.544,16.5767,1236.87,-735.285,10.3829,1061.06,-709.653,-77.7441,1006.31,-770.502,-236.772,923.682,-729.132,-176.189,906.247,-742.449,-266.185,842.38,-1193.03,-26.5371,1450.27,-1278.83,42.8573,1239.87,-1248.63,116.884,1096.06,,,,-1264.19,-3.43277,852.119,-1282.43,79.513,864.092,-1301.61,34.4661,754.02,-841.715,-63.9994,953.889,-1158.56,-97.1537,938.07,-975.763,138.928,1044.13,-1054.17,131.873,1037.47,-834.151,36.9661,699.076,-871.496,97.8372,419.366,-875.276,154.001,274.956,-905.88,230.68,52.8931,-938.75,324.871,64.0418,-937.771,151.53,24.1625,-1176.12,-113.225,741.781,-1124.49,-186.426,487.842,-1129.29,-228.499,327.795,-1097.74,-309.866,86.6776,-1060.95,-220.048,99.6744,-1069.68,-379.432,76.8568
622,0,-921.969,-148.22,1689.47,-1074.73,-136.52,1703.08,-937.375,-12.6694,1649.3,-1071.62,-16.904,1641.22,-1002.89,33.6927,1482.86,-1007.21,106.387,1216.77,-1006.11,-128.665,1403.14,-1005.01,-167.29,1279.37,-1083.85,94.4259,1389.14,-858.99,-32.1971,1462.24,-732.597,6.67168,1236.26,-736.145,1.44138,1060.88,-709.674,-85.5905,1004.89,-769.363,-243.201,918.933,-728.015,-182.135,902.921,-740.302,-270.969,837.297,-1194.37,-37.9922,1448.55,-1279.77,30.9116,1237.77,-1249.3,104.461,1093.73,,,,-1264.39,-16.6247,850.191,-1282.76,66.3064,861.839,-1301.81,20.8467,752.001,-841.653,-74.2723,952.708,-1158.3,-108.883,937.47,-976.441,127.712,1043.04,-1054.83,120.562,1036.34,-834.278,26.8252,697.944,-871.635,88.8583,418.644,-875.394,147.94,275.335,-905.548,229.182,54.7974,-938.248,323.067,67.885,-937.566,150.675,24.4997,-1175.71,-126.198,741.458,-1123.46,-198.805,487.141,-1127.51,-238.201,325.78,-1095.69,-313.994,83.1166,-1059,-224.185,97.8497,-1066.79,-382.979,71.877
623,0,-923.526,-158.919,1688.71,-1076.39,-147.615,1702.12,-939.212,-23.4901,1648.39,-1073.44,-27.9849,1640.11,-1004.39,22.5819,1481.83,-1008.1,95.0129,1215.62,-1007.05,-139.864,1402.24,-1005.54,-178.826,1278.71,-1085.26,83.072,1387.73,-860.259,-43.0948,1461.58,-733.692,-3.38435,1235.94,-737.214,-7.54646,1060.88,-709.77,-93.2085,1003.58,-768.153,-249.29,913.99,-726.78,-187.734,899.611,-738.095,-275.402,832.172,-1195.67,-49.49,1447.02,-1280.6,18.5915,1235.68,-1250,91.749,1091.46,,,,-1264.53,-30.0453,848.26,-1283.15,52.6814,859.708,-1301.9,6.87287,749.992,-841.897,-85.0541,951.742,-1158.11,-120.764,936.913,-977.082,116.498,1042.07,-1055.44,109.152,1035.22,-834.406,16.4327,697.003,-871.614,79.6149,417.955,-875.251,141.561,275.869,-904.991,227.282,57.1437,-937.849,320.89,72.271,-937.383,149.545,25.2292,-1175.49,-139.27,741.173,-1122.21,-211.135,486.409,-1125.72,-247.291,323.595,-1093.73,-315.917,79.1123,-1057.64,-226.428,96.0194,-1063.73,-385.009,66.2883
624,0,-925.099,-169.665,1688.11,-1078.04,-158.73,1701.27,-941.133,-34.3002,1647.56,-1075.26,-39.1561,1639.08,-1005.93,11.444,1480.93,-1008.97,83.5948,1214.68,-1008.05,-151.177,1401.55,-1006.07,-190.451,1278.12,-1086.78,71.6869,1386.44,-861.552,-53.8919,1461.13,-734.892,-13.4374,1235.69,-738.371,-16.43,1060.97,-710.091,-100.628,1002.26,-766.83,-254.994,908.987,-725.457,-193.07,896.39,-735.89,-279.31,826.929,-1197.02,-61.0727,1445.61,-1281.52,6.08489,1233.71,-1250.72,78.6685,1089.28,,,,-1264.9,-44.2613,846.703,-1283.53,38.6755,857.711,-1302.27,-7.74569,748.183,-841.913,-95.9606,950.905,-1158.02,-132.892,936.447,-977.81,105.033,1041.14,-1056.15,97.403,1034.24,-834.697,5.78321,695.987,-871.613,69.9176,417.419,-875.196,134.869,276.718,-904.628,225.279,59.7402,-937.572,318.435,77.1103,-937.194,148.411,25.6101,-1175.22,-152.391,741.114,-1121.11,-223.519,485.771,-1123.96,-255.864,321.707,-1092.56,-317.539,76.7811,-1057.24,-226.894,94.6651,-1061.3,-388.897,61.4217
625,0,-926.587,-180.449,1687.94,-1079.7,-169.942,1700.75,-942.971,-45.1441,1647.16,-1077.17,-50.4851,1638.39,-1007.52,0.209799,1480.37,-1010.03,72.2944,1214.05,-1008.97,-162.496,1401.16,-1006.56,-202.196,1277.84,-1088.46,60.3,1385.45,-862.807,-64.7403,1460.9,-736.194,-23.394,1235.58,-739.82,-25.4125,1061.32,-710.176,-107.869,1001.34,-765.393,-260.38,904.002,-724.217,-197.997,893.176,-733.583,-282.5,821.619,-1198.48,-72.8407,1444.42,-1282.4,-6.70148,1231.82,-1251.49,65.4322,1087.18,,,,-1265.12,-58.6176,845.122,-1283.89,24.3204,855.814,-1302.49,-22.6357,746.488,-842.281,-107.179,950.239,-1158.09,-145.181,936.243,-978.527,93.9281,1040.49,-1056.81,85.9378,1033.52,-834.752,-5.21052,694.981,-871.724,59.6003,416.989,-875.236,127.582,277.71,-904.233,222.777,63.128,-937.234,315.494,82.7929,-936.808,146.885,26.3999,-1174.64,-165.169,741.315,-1120.15,-235.085,485.32,-1122.78,-265.053,321.712,-1092.23,-323.031,77.5643,-1057.44,-226.519,94.9922,-1058.38,-395.184,57.6389
626,0,-928.109,-191.457,1688.16,-1081.22,-181.511,1700.78,-944.951,-56.2563,1647.19,-1079.06,-62.1387,1638.3,-1009.21,-11.2296,1480.24,-1011.04,60.9513,1213.81,-1009.93,-173.902,1401.27,-1007,-213.93,1278.01,-1090.2,48.7602,1384.88,-864.023,-75.5951,1461.03,-737.416,-33.483,1235.72,-741.159,-34.2494,1061.84,-710.508,-114.906,1000.41,-763.907,-265.376,899.07,-722.913,-202.611,890.117,-730.935,-285.612,816.638,-1199.99,-84.7103,1443.45,-1283.45,-19.5921,1230.22,-1252.26,51.8183,1085.16,,,,-1265.32,-73.4743,843.859,-1284.23,9.57366,854.038,-1302.71,-38.0464,745.05,-842.458,-118.055,949.547,-1158.06,-157.395,936.703,-979.073,82.6658,1039.8,-1057.3,74.0901,1033.09,-835.306,-16.931,693.962,-871.97,48.6533,416.868,-875.475,119.653,279.178,-903.887,219.967,66.6386,-936.855,311.867,89.1732,-936.544,145.064,27.2208,-1174.5,-177.515,742.067,-1119.51,-245.441,485.96,-1122.29,-275.801,322.854,-1092.05,-331.484,77.0066,-1057.34,-228.163,96.3594,-1055.54,-400.319,54.77
627,0,-929.605,-202.68,1688.46,-1082.69,-193.356,1700.99,-946.891,-67.4376,1647.74,-1080.94,-73.7966,1638.63,-1010.95,-22.7838,1480.42,-1011.86,49.5135,1213.91,-1010.88,-185.311,1401.73,-1007.42,-225.761,1278.54,-1091.97,37.1932,1384.68,-865.254,-86.4754,1461.45,-738.788,-43.6276,1236.17,-742.836,-43.1963,1062.78,-710.927,-121.693,999.886,-762.261,-269.889,894.148,-721.536,-206.78,887.349,-728.288,-287.837,811.722,-1201.45,-96.6248,1442.84,-1284.33,-32.8462,1228.83,-1253.06,37.8993,1083.33,,,,-1265.49,-88.6165,842.801,-1284.57,-5.57849,852.529,-1302.87,-53.8305,743.893,-842.469,-129.678,949.573,-1158.05,-169.824,938.018,-979.285,71.1703,1039.37,-1057.51,62.2109,1033.12,-835.812,-29.0709,693.332,-872.168,36.7504,416.978,-875.355,110.837,281.08,-903.598,216.492,70.7207,-936.764,307.554,96.4279,-936.428,143.047,28.19,-1174.69,-189.64,743.405,-1119.34,-255.51,487.877,-1121.22,-287.208,323.728,-1090.45,-339.19,74.7056,-1057.1,-235.013,99.2815,-1053.07,-404.246,51.6976
628,0,-931.095,-214.048,1688.88,-1084.25,-205.281,1701.21,-948.79,-78.7932,1648.43,-1082.82,-85.6454,1639.1,-1012.47,-34.2506,1480.69,-1012.51,37.9789,1214.2,-1011.75,-196.749,1402.4,-1007.78,-237.534,1279.4,-1093.58,25.5248,1384.66,-866.521,-97.3891,1462.24,-740.257,-53.6117,1236.96,-744.767,-52.1339,1064.23,-711.345,-128.393,999.814,-760.557,-274.535,889.954,-720.209,-210.601,884.958,-725.399,-289.72,807.28,-1202.71,-108.633,1442.54,-1285.26,-46.1517,1227.75,-1253.89,23.6361,1081.86,,,,-1265.58,-104.242,842.132,-1284.91,-21.1656,851.364,-1303.09,-70.2024,743.076,-842.847,-140.987,949.805,-1158.1,-182.219,939.801,-979.287,59.7961,1039.28,-1057.47,50.3641,1033.56,-836.36,-41.8325,692.901,-872.164,23.6403,417.175,-875.233,101.313,283.343,-903.365,212.513,75.4218,-937.172,302.278,104.573,-936.289,140.564,29.3699,-1174.82,-201.511,745.003,-1119.05,-266.821,489.555,-1120.16,-297.563,324.032,-1088.21,-343.19,73.8572,-1057.03,-243.515,101.803,-1051.19,-406.83,48.6801
629,0,-932.622,-225.435,1689.5,-1085.79,-217.153,1701.51,-950.608,-90.1529,1649.36,-1084.62,-97.3726,1639.68,-1013.97,-45.447,1481.22,-1013.12,26.5793,1214.77,-1012.47,-208.126,1403.17,-1008.01,-249.36,1280.42,-1095.04,13.8024,1384.89,-867.743,-108.29,1463.35,-741.792,-63.6573,1238.2,-746.632,-60.9048,1066.07,-711.896,-135.16,1000.28,-758.918,-278,885.527,-718.898,-214.002,883.071,-722.65,-290.868,802.974,-1203.92,-120.719,1442.61,-1286.15,-59.7485,1226.92,-1254.64,9.05629,1080.72,,,,-1265.55,-120.237,841.802,-1285.19,-37.111,850.444,-1302.99,-86.588,742.418,-843.471,-152.46,950.271,-1158.19,-194.462,941.831,-979.172,48.1574,1039.28,-1057.46,38.7776,1034.34,-836.955,-55.2481,692.419,-871.603,9.49094,417.443,-874.899,90.9827,285.933,-903.238,207.563,80.8134,-937.625,295.954,113.616,-936.226,137.696,30.6259,-1174.4,-213.208,746.515,-1118.4,-280.076,490.354,-1119.34,-307.845,324.228,-1088.59,-344.44,73.3843,-1057.2,-251.075,104.114,-1050.18,-408.896,46.2127
630,0,-934.083,-236.725,1690.38,-1087.34,-228.973,1701.97,-952.397,-101.383,1650.43,-1086.35,-109.07,1640.36,-1015.45,-56.6103,1482.05,-1013.75,15.1536,1215.47,-1013.09,-219.455,1404.11,-1008.2,-260.931,1281.53,-1096.46,2.12857,1385.32,-868.877,-119.137,1464.71,-743.311,-73.5953,1239.69,-748.479,-69.4026,1068.33,-712.424,-141.675,1001.2,-757.203,-281.428,881.696,-717.537,-217.118,881.544,-719.897,-291.584,799.206,-1205,-132.755,1442.94,-1286.88,-73.6807,1226.17,-1255.37,-5.88072,1079.85,,,,-1265.42,-136.625,841.582,-1285.46,-53.5601,849.84,-1302.97,-103.889,742.083,-844.068,-163.964,951.038,-1158.37,-206.712,944.053,-978.993,36.4304,1039.57,-1057.4,26.988,1035.17,-837.446,-69.332,692.021,-870.67,-5.87862,417.771,-874.366,79.4206,288.851,-902.988,201.606,86.6852,-938.218,288.334,123.468,-936.286,134.262,32.0312,-1173.29,-224.969,748.02,-1117.44,-292.993,491.294,-1119.09,-317.125,324.353,-1089.62,-346.841,73.2381,-1057.94,-257.154,106.192,-1049.96,-411.296,43.9435
